,year,name,value,rank,lastValue,new_cases
2059,2020.8,Singapore,,187,0.0,
2060,2020.7,Singapore,,185,0.0,
2061,2020.6,Singapore,,185,0.0,
2062,2020.5,Singapore,,185,0.0,
2063,2020.4,Singapore,,185,0.0,
2064,2020.3,Singapore,,184,0.0,
2065,2020.2,Singapore,,176,0.0,
2066,2020.1,Singapore,,32,0.0,
2067,2021.4,Sint Maarten (Dutch part),1834.3846153846155,142,3318.6666666666665,
2068,2021.3,Sint Maarten (Dutch part),3318.6666666666665,100,0.0,
2069,2021.4,Slovakia,732244.0285714286,46,410464.4285714286,
2070,2021.3,Slovakia,410464.4285714286,38,207612.97619047618,
2071,2021.2,Slovakia,207612.97619047618,30,34423.114285714284,
2072,2021.1,Slovakia,34423.114285714284,27,0.0,
2073,2021.0,Slovakia,,194,0.0,
2074,2020.9,Slovakia,,189,0.0,
2075,2020.8,Slovakia,,187,0.0,
2076,2020.7,Slovakia,,185,0.0,
2077,2020.6,Slovakia,,185,0.0,
2078,2020.5,Slovakia,,185,0.0,
2079,2020.4,Slovakia,,185,0.0,
2080,2020.3,Slovakia,,184,0.0,
2081,2020.2,Slovakia,,176,0.0,
2082,2021.4,Slovenia,388301.77142857143,52,171471.8,
2083,2021.3,Slovenia,171471.8,47,85198.78571428571,
2084,2021.2,Slovenia,85198.78571428571,37,32650.342857142856,
2085,2021.1,Slovenia,32650.342857142856,29,10.952380952380953,
2086,2021.0,Slovenia,10.952380952380953,18,0.0,
2087,2020.9,Slovenia,,189,0.0,
2088,2020.8,Slovenia,,187,0.0,
2089,2020.7,Slovenia,,185,0.0,
2090,2020.6,Slovenia,,185,0.0,
2091,2020.5,Slovenia,,185,0.0,
2092,2020.4,Slovenia,,185,0.0,
2093,2020.3,Slovenia,,184,0.0,
2094,2020.2,Slovenia,,176,0.0,
2095,2020.1,Slovenia,,32,0.0,
2096,2021.4,Solomon Islands,298.2,166,198.8,
2097,2021.3,Solomon Islands,198.8,126,0.0,
2098,2021.2,Solomon Islands,,211,0.0,
2099,2021.1,Solomon Islands,,206,0.0,
2100,2021.0,Solomon Islands,,194,0.0,
2101,2020.9,Solomon Islands,,189,0.0,
2102,2020.8,Solomon Islands,,187,0.0,
2103,2021.4,Somalia,1145.7142857142858,151,0.0,
2104,2021.3,Somalia,,215,0.0,
2105,2021.2,Somalia,,211,0.0,
2106,2021.1,Somalia,,206,0.0,
2107,2021.0,Somalia,,194,0.0,
2108,2020.9,Somalia,,189,0.0,
2109,2020.8,Somalia,,187,0.0,
2110,2020.7,Somalia,,185,0.0,
2111,2020.6,Somalia,,185,0.0,
2112,2020.5,Somalia,,185,0.0,
2113,2020.4,Somalia,,185,0.0,
2114,2020.3,Somalia,,184,0.0,
2115,2020.2,Somalia,,176,0.0,
2116,2021.4,South Africa,62176.171428571426,82,144236.0285714286,
2117,2021.3,South Africa,144236.0285714286,54,111636.54761904762,
2118,2021.2,South Africa,111636.54761904762,35,988.1714285714286,
2119,2021.1,South Africa,988.1714285714286,51,0.0,
2120,2021.0,South Africa,,194,0.0,
2121,2020.9,South Africa,,189,0.0,
2122,2020.8,South Africa,,187,0.0,
2123,2020.7,South Africa,,185,0.0,
2124,2020.6,South Africa,,185,0.0,
2125,2020.5,South Africa,,185,0.0,
2126,2020.4,South Africa,,185,0.0,
2127,2020.3,South Africa,,184,0.0,
2128,2020.2,South Africa,,176,0.0,
2129,2020.1,South Africa,,32,0.0,
2130,2021.4,South Korea,1835113.142857143,26,155444.2857142857,
2131,2021.3,South Korea,155444.2857142857,52,3659.8333333333335,
2132,2021.2,South Korea,3659.8333333333335,71,0.0,
2133,2021.1,South Korea,,206,0.0,
2134,2021.0,South Korea,,194,0.0,
2135,2020.9,South Korea,,189,0.0,
2136,2020.8,South Korea,,187,0.0,
2137,2020.7,South Korea,,185,0.0,
2138,2020.6,South Korea,,185,0.0,
2139,2020.5,South Korea,,185,0.0,
2140,2020.4,South Korea,,185,0.0,
2141,2020.3,South Korea,,184,0.0,
2142,2020.2,South Korea,,176,0.0,
2143,2020.1,South Korea,,32,0.0,
2144,2021.4,South Sudan,,215,0.0,
2145,2021.3,South Sudan,,215,0.0,
2146,2021.2,South Sudan,,211,0.0,
2147,2021.1,South Sudan,,206,0.0,
2148,2021.0,South Sudan,,194,0.0,
2149,2020.9,South Sudan,,189,0.0,
2150,2020.8,South Sudan,,187,0.0,
2151,2020.7,South Sudan,,185,0.0,
2152,2020.6,South Sudan,,185,0.0,
2153,2020.5,South Sudan,,185,0.0,
2154,2020.4,South Sudan,,185,0.0,
2155,2020.3,South Sudan,,184,0.0,
2156,2021.4,Spain,6080812.457142857,15,2963758.9714285713,
2157,2021.3,Spain,2963758.9714285713,15,1211070.9285714286,
2158,2021.2,Spain,1211070.9285714286,14,422193.9142857143,
2159,2021.1,Spain,422193.9142857143,6,0.0,
2160,2021.0,Spain,,194,0.0,
2161,2020.9,Spain,,189,0.0,
2162,2020.8,Spain,,187,0.0,
2163,2020.7,Spain,,185,0.0,
2164,2020.6,Spain,,185,0.0,
2165,2020.5,Spain,,185,0.0,
2166,2020.4,Spain,,185,0.0,
2167,2020.3,Spain,,184,0.0,
2168,2020.2,Spain,,176,0.0,
2169,2020.1,Spain,,32,0.0,
2170,2021.4,Sri Lanka,297897.2,61,30733.514285714286,
2171,2021.3,Sri Lanka,30733.514285714286,73,0.0,
2172,2021.2,Sri Lanka,,211,0.0,
2173,2021.1,Sri Lanka,,206,0.0,
2174,2021.0,Sri Lanka,,194,0.0,
2175,2020.9,Sri Lanka,,189,0.0,
2176,2020.8,Sri Lanka,,187,0.0,
2177,2020.7,Sri Lanka,,185,0.0,
2178,2020.6,Sri Lanka,,185,0.0,
2179,2020.5,Sri Lanka,,185,0.0,
2180,2020.4,Sri Lanka,,185,0.0,
2181,2020.3,Sri Lanka,,184,0.0,
2182,2020.2,Sri Lanka,,176,0.0,
2183,2020.1,Sri Lanka,,32,0.0,
2184,2021.4,Sudan,5898.142857142857,127,0.0,
2185,2021.3,Sudan,,215,0.0,
2186,2021.2,Sudan,,211,0.0,
2187,2021.1,Sudan,,206,0.0,
2188,2021.0,Sudan,,194,0.0,
2189,2020.9,Sudan,,189,0.0,
2190,2020.8,Sudan,,187,0.0,
2191,2020.7,Sudan,,185,0.0,
2192,2020.6,Sudan,,185,0.0,
2193,2020.5,Sudan,,185,0.0,
2194,2020.4,Sudan,,185,0.0,
2195,2020.3,Sudan,,184,0.0,
2196,2020.2,Sudan,,176,0.0,
2197,2021.4,Suriname,8234.885714285714,118,23.885714285714286,
2198,2021.3,Suriname,23.885714285714286,135,0.0,
2199,2021.2,Suriname,,211,0.0,
2200,2021.1,Suriname,,206,0.0,
2201,2021.0,Suriname,,194,0.0,
2202,2020.9,Suriname,,189,0.0,
2203,2020.8,Suriname,,187,0.0,
2204,2020.7,Suriname,,185,0.0,
2205,2020.6,Suriname,,185,0.0,
2206,2020.5,Suriname,,185,0.0,
2207,2020.4,Suriname,,185,0.0,
2208,2020.3,Suriname,,184,0.0,
2209,2020.2,Suriname,,176,0.0,
2210,2021.4,Sweden,345175.85714285716,56,108922.22857142857,
2211,2021.3,Sweden,108922.22857142857,58,58878.45238095238,
2212,2021.2,Sweden,58878.45238095238,43,15421.514285714286,
2213,2021.1,Sweden,15421.514285714286,32,1.1904761904761905,
2214,2021.0,Sweden,1.1904761904761905,23,0.0,
2215,2020.9,Sweden,,189,0.0,
2216,2020.8,Sweden,,187,0.0,
2217,2020.7,Sweden,,185,0.0,
2218,2020.6,Sweden,,185,0.0,
2219,2020.5,Sweden,,185,0.0,
2220,2020.4,Sweden,,185,0.0,
2221,2020.3,Sweden,,184,0.0,
2222,2020.2,Sweden,,176,0.0,
2223,2020.1,Sweden,,32,0.0,
2224,2021.4,Switzerland,1438648.6285714286,32,839914.1714285715,
2225,2021.3,Switzerland,839914.1714285715,25,412484.88095238095,
2226,2021.2,Switzerland,412484.88095238095,23,32822.91428571429,
2227,2021.1,Switzerland,32822.91428571429,28,0.0,
2228,2021.0,Switzerland,,194,0.0,
2229,2020.9,Switzerland,,189,0.0,
2230,2020.8,Switzerland,,187,0.0,
2231,2020.7,Switzerland,,185,0.0,
2232,2020.6,Switzerland,,185,0.0,
2233,2020.5,Switzerland,,185,0.0,
2234,2020.4,Switzerland,,185,0.0,
2235,2020.3,Switzerland,,184,0.0,
2236,2020.2,Switzerland,,176,0.0,
2237,2021.4,Syria,,215,0.0,
2238,2021.3,Syria,,215,0.0,
2239,2021.2,Syria,,211,0.0,
2240,2021.1,Syria,,206,0.0,
2241,2021.0,Syria,,194,0.0,
2242,2020.9,Syria,,189,0.0,
2243,2020.8,Syria,,187,0.0,
2244,2020.7,Syria,,185,0.0,
2245,2020.6,Syria,,185,0.0,
2246,2020.5,Syria,,185,0.0,
2247,2020.4,Syria,,185,0.0,
2248,2020.3,Syria,,184,0.0,
2249,2020.2,Syria,,176,0.0,
2250,2021.4,Taiwan,,215,0.0,
2251,2021.3,Taiwan,,215,0.0,
2252,2021.2,Taiwan,,211,0.0,
2253,2021.1,Taiwan,,206,0.0,
2254,2021.0,Taiwan,,194,0.0,
2255,2020.9,Taiwan,,189,0.0,
2256,2020.8,Taiwan,,187,0.0,
2257,2020.7,Taiwan,,185,0.0,
2258,2020.6,Taiwan,,185,0.0,
2259,2020.5,Taiwan,,185,0.0,
2260,2020.4,Taiwan,,185,0.0,
2261,2020.3,Taiwan,,184,0.0,
2262,2020.2,Taiwan,,176,0.0,
2263,2020.1,Taiwan,,32,0.0,
2264,2021.4,Tajikistan,741.3142857142857,160,0.0,
2265,2021.3,Tajikistan,,215,0.0,
2266,2021.2,Tajikistan,,211,0.0,
2267,2021.1,Tajikistan,,206,0.0,
2268,2021.0,Tajikistan,,194,0.0,
2269,2020.9,Tajikistan,,189,0.0,
2270,2020.8,Tajikistan,,187,0.0,
2271,2020.7,Tajikistan,,185,0.0,
2272,2020.6,Tajikistan,,185,0.0,
2273,2020.5,Tajikistan,,185,0.0,
2274,2020.4,Tajikistan,,185,0.0,
2275,2020.3,Tajikistan,,184,0.0,
2276,2021.4,Tanzania,,215,0.0,
2277,2021.3,Tanzania,,215,0.0,
2278,2021.2,Tanzania,,211,0.0,
2279,2021.1,Tanzania,,206,0.0,
2280,2021.0,Tanzania,,194,0.0,
2281,2020.9,Tanzania,,189,0.0,
2282,2020.8,Tanzania,,187,0.0,
2283,2020.7,Tanzania,,185,0.0,
2284,2020.6,Tanzania,,185,0.0,
2285,2020.5,Tanzania,,185,0.0,
2286,2020.4,Tanzania,,185,0.0,
2287,2020.3,Tanzania,,184,0.0,
2288,2020.2,Tanzania,,176,0.0,
2289,2021.4,Timor,0.6857142857142857,178,0.0,
2290,2021.3,Timor,,215,0.0,
2291,2021.2,Timor,,211,0.0,
2292,2021.1,Timor,,206,0.0,
2293,2021.0,Timor,,194,0.0,
2294,2020.9,Timor,,189,0.0,
2295,2020.8,Timor,,187,0.0,
2296,2020.7,Timor,,185,0.0,
2297,2020.6,Timor,,185,0.0,
2298,2020.5,Timor,,185,0.0,
2299,2020.4,Timor,,185,0.0,
2300,2020.3,Timor,,184,0.0,
2301,2020.2,Timor,,176,0.0,
2302,2021.4,Togo,4728.5142857142855,132,0.0,
2303,2021.3,Togo,,215,0.0,
2304,2021.2,Togo,,211,0.0,
2305,2021.1,Togo,,206,0.0,
2306,2021.0,Togo,,194,0.0,
2307,2020.9,Togo,,189,0.0,
2308,2020.8,Togo,,187,0.0,
2309,2020.7,Togo,,185,0.0,
2310,2020.6,Togo,,185,0.0,
2311,2020.5,Togo,,185,0.0,
2312,2020.4,Togo,,185,0.0,
2313,2020.3,Togo,,184,0.0,
2314,2020.2,Togo,,176,0.0,
2315,2021.4,Tonga,175.95652173913044,170,134.9,
2316,2021.3,Tonga,134.9,128,0.0,
2317,2021.4,Trinidad and Tobago,2371.3714285714286,140,98.88571428571429,
2318,2021.3,Trinidad and Tobago,98.88571428571429,129,0.0,
2319,2021.2,Trinidad and Tobago,,211,0.0,
2320,2021.1,Trinidad and Tobago,,206,0.0,
2321,2021.0,Trinidad and Tobago,,194,0.0,
2322,2020.9,Trinidad and Tobago,,189,0.0,
2323,2020.8,Trinidad and Tobago,,187,0.0,
2324,2020.7,Trinidad and Tobago,,185,0.0,
2325,2020.6,Trinidad and Tobago,,185,0.0,
2326,2020.5,Trinidad and Tobago,,185,0.0,
2327,2020.4,Trinidad and Tobago,,185,0.0,
2328,2020.3,Trinidad and Tobago,,184,0.0,
2329,2020.2,Trinidad and Tobago,,176,0.0,
2330,2021.4,Tunisia,235978.42857142858,66,53799.08571428571,
2331,2021.3,Tunisia,53799.08571428571,66,0.0,
2332,2021.2,Tunisia,,211,0.0,
2333,2021.1,Tunisia,,206,0.0,
2334,2021.0,Tunisia,,194,0.0,
2335,2020.9,Tunisia,,189,0.0,
2336,2020.8,Tunisia,,187,0.0,
2337,2020.7,Tunisia,,185,0.0,
2338,2020.6,Tunisia,,185,0.0,
2339,2020.5,Tunisia,,185,0.0,
2340,2020.4,Tunisia,,185,0.0,
2341,2020.3,Tunisia,,184,0.0,
2342,2020.2,Tunisia,,176,0.0,
2343,2021.4,Turkey,12168212.742857143,6,8359180.4,
2344,2021.3,Turkey,8359180.4,5,3774133.738095238,
2345,2021.2,Turkey,3774133.738095238,4,205047.3142857143,
2346,2021.1,Turkey,205047.3142857143,10,0.0,
2347,2021.0,Turkey,,194,0.0,
2348,2020.9,Turkey,,189,0.0,
2349,2020.8,Turkey,,187,0.0,
2350,2020.7,Turkey,,185,0.0,
2351,2020.6,Turkey,,185,0.0,
2352,2020.5,Turkey,,185,0.0,
2353,2020.4,Turkey,,185,0.0,
2354,2020.3,Turkey,,184,0.0,
2355,2020.2,Turkey,,176,0.0,
2356,2021.2,Turkmenistan,9753.0,60,0.0,
2357,2021.4,Turks and Caicos Islands,1337.3684210526317,147,285.7142857142857,
2358,2021.3,Turks and Caicos Islands,285.7142857142857,123,238.0952380952381,
2359,2021.2,Turks and Caicos Islands,238.0952380952381,91,0.0,
2360,2021.1,Turks and Caicos Islands,,206,0.0,
2361,2021.0,Turks and Caicos Islands,,194,0.0,
2362,2021.4,Tuvalu,,215,0.0,
2363,2021.3,Tuvalu,,215,0.0,
2364,2021.4,Uganda,261.1142857142857,168,0.0,
2365,2021.3,Uganda,,215,0.0,
2366,2021.2,Uganda,,211,0.0,
2367,2021.1,Uganda,,206,0.0,
2368,2021.0,Uganda,,194,0.0,
2369,2020.9,Uganda,,189,0.0,
2370,2020.8,Uganda,,187,0.0,
2371,2020.7,Uganda,,185,0.0,
2372,2020.6,Uganda,,185,0.0,
2373,2020.5,Uganda,,185,0.0,
2374,2020.4,Uganda,,185,0.0,
2375,2020.3,Uganda,,184,0.0,
2376,2020.2,Uganda,,176,0.0,
2377,2021.4,Ukraine,103704.88571428572,76,97.74285714285715,
2378,2021.3,Ukraine,97.74285714285715,130,0.47619047619047616,
2379,2021.2,Ukraine,0.47619047619047616,104,0.0,
2380,2021.1,Ukraine,,206,0.0,
2381,2021.0,Ukraine,,194,0.0,
2382,2020.9,Ukraine,,189,0.0,
2383,2020.8,Ukraine,,187,0.0,
2384,2020.7,Ukraine,,185,0.0,
2385,2020.6,Ukraine,,185,0.0,
2386,2020.5,Ukraine,,185,0.0,
2387,2020.4,Ukraine,,185,0.0,
2388,2020.3,Ukraine,,184,0.0,
2389,2020.2,Ukraine,,176,0.0,
2390,2021.4,United Arab Emirates,,215,109614.88571428572,
2391,2021.3,United Arab Emirates,109614.88571428572,56,52091.642857142855,
2392,2021.2,United Arab Emirates,52091.642857142855,45,0.0,
2393,2021.1,United Arab Emirates,,206,5952.380952380952,
2394,2021.0,United Arab Emirates,5952.380952380952,4,0.0,
2395,2020.9,United Arab Emirates,,189,0.0,
2396,2020.8,United Arab Emirates,,187,0.0,
2397,2020.7,United Arab Emirates,,185,0.0,
2398,2020.6,United Arab Emirates,,185,0.0,
2399,2020.5,United Arab Emirates,,185,0.0,
2400,2020.4,United Arab Emirates,,185,0.0,
2401,2020.3,United Arab Emirates,,184,0.0,
2402,2020.2,United Arab Emirates,,176,0.0,
2403,2020.1,United Arab Emirates,,32,0.0,
2404,2021.4,United Kingdom,23422609.171428572,3,11686759.342857143,
2405,2021.3,United Kingdom,11686759.342857143,3,2161890.904761905,
2406,2021.2,United Kingdom,2161890.904761905,9,513636.9428571428,
2407,2021.1,United Kingdom,513636.9428571428,5,82971.80952380953,
2408,2021.0,United Kingdom,82971.80952380953,1,0.0,
2409,2020.9,United Kingdom,,189,0.0,
2410,2020.8,United Kingdom,,187,0.0,
2411,2020.7,United Kingdom,,185,0.0,
2412,2020.6,United Kingdom,,185,0.0,
2413,2020.5,United Kingdom,,185,0.0,
2414,2020.4,United Kingdom,,185,0.0,
2415,2020.3,United Kingdom,,184,0.0,
2416,2020.2,United Kingdom,,176,0.0,
2417,2020.1,United Kingdom,,32,0.0,
2418,2021.4,United States,127581639.97142857,1,88931576.34285714,
2419,2021.3,United States,88931576.34285714,1,38237837.64285714,
2420,2021.2,United States,38237837.64285714,1,7920193.257142857,
2421,2021.1,United States,7920193.257142857,1,70300.23809523809,
2422,2021.0,United States,70300.23809523809,2,0.0,
2423,2020.9,United States,,189,0.0,
2424,2020.8,United States,,187,0.0,
2425,2020.7,United States,,185,0.0,
2426,2020.6,United States,,185,0.0,
2427,2020.5,United States,,185,0.0,
2428,2020.4,United States,,185,0.0,
2429,2020.3,United States,,184,0.0,
2430,2020.2,United States,,176,0.0,
2431,2020.1,United States,,32,0.0,
2432,2021.4,Uruguay,943708.8857142857,40,449487.17142857146,
2433,2021.3,Uruguay,449487.17142857146,36,8731.07142857143,
2434,2021.2,Uruguay,8731.07142857143,63,0.0,
2435,2021.1,Uruguay,,206,0.0,
2436,2021.0,Uruguay,,194,0.0,
2437,2020.9,Uruguay,,189,0.0,
2438,2020.8,Uruguay,,187,0.0,
2439,2020.7,Uruguay,,185,0.0,
2440,2020.6,Uruguay,,185,0.0,
2441,2020.5,Uruguay,,185,0.0,
2442,2020.4,Uruguay,,185,0.0,
2443,2020.3,Uruguay,,184,0.0,
2444,2020.2,Uruguay,,176,0.0,
2445,2021.4,Uzbekistan,41521.57142857143,93,0.0,
2446,2021.3,Uzbekistan,,215,0.0,
2447,2021.2,Uzbekistan,,211,0.0,
2448,2021.1,Uzbekistan,,206,0.0,
2449,2021.0,Uzbekistan,,194,0.0,
2450,2020.9,Uzbekistan,,189,0.0,
2451,2020.8,Uzbekistan,,187,0.0,
2452,2020.7,Uzbekistan,,185,0.0,
2453,2020.6,Uzbekistan,,185,0.0,
2454,2020.5,Uzbekistan,,185,0.0,
2455,2020.4,Uzbekistan,,185,0.0,
2456,2020.3,Uzbekistan,,184,0.0,
2457,2020.2,Uzbekistan,,176,0.0,
2458,2021.4,Vanuatu,,215,0.0,
2459,2021.3,Vanuatu,,215,0.0,
2460,2021.2,Vanuatu,,211,0.0,
2461,2021.1,Vanuatu,,206,0.0,
2462,2021.0,Vanuatu,,194,0.0,
2463,2020.9,Vanuatu,,189,0.0,
2464,2021.4,Vatican,,215,0.0,
2465,2021.3,Vatican,,215,0.0,
2466,2021.2,Vatican,,211,0.0,
2467,2021.1,Vatican,,206,0.0,
2468,2021.0,Vatican,,194,0.0,
2469,2020.9,Vatican,,189,0.0,
2470,2020.8,Vatican,,187,0.0,
2471,2020.7,Vatican,,185,0.0,
2472,2020.6,Vatican,,185,0.0,
2473,2020.5,Vatican,,185,0.0,
2474,2020.4,Vatican,,185,0.0,
2475,2020.3,Vatican,,184,0.0,
2476,2020.2,Vatican,,176,0.0,
2477,2021.4,Venezuela,4339.885714285714,134,0.0,
2478,2021.3,Venezuela,,215,0.0,
2479,2021.2,Venezuela,,211,0.0,
2480,2021.1,Venezuela,,206,0.0,
2481,2021.0,Venezuela,,194,0.0,
2482,2020.9,Venezuela,,189,0.0,
2483,2020.8,Venezuela,,187,0.0,
2484,2020.7,Venezuela,,185,0.0,
2485,2020.6,Venezuela,,185,0.0,
2486,2020.5,Venezuela,,185,0.0,
2487,2020.4,Venezuela,,185,0.0,
2488,2020.3,Venezuela,,184,0.0,
2489,2020.2,Venezuela,,176,0.0,
2490,2021.4,Vietnam,19604.428571428572,104,268.77142857142854,
2491,2021.3,Vietnam,268.77142857142854,124,0.0,
2492,2021.2,Vietnam,,211,0.0,
2493,2021.1,Vietnam,,206,0.0,
2494,2021.0,Vietnam,,194,0.0,
2495,2020.9,Vietnam,,189,0.0,
2496,2020.8,Vietnam,,187,0.0,
2497,2020.7,Vietnam,,185,0.0,
2498,2020.6,Vietnam,,185,0.0,
2499,2020.5,Vietnam,,185,0.0,
2500,2020.4,Vietnam,,185,0.0,
2501,2020.3,Vietnam,,184,0.0,
2502,2020.2,Vietnam,,176,0.0,
2503,2020.1,Vietnam,,32,0.0,
2504,2021.4,Wallis and Futuna,579.4333333333333,162,85.02857142857142,
2505,2021.3,Wallis and Futuna,85.02857142857142,131,0.0,
2506,2021.2,Wallis and Futuna,,211,0.0,
2507,2021.4,Yemen,,215,0.0,
2508,2021.3,Yemen,,215,0.0,
2509,2021.2,Yemen,,211,0.0,
2510,2021.1,Yemen,,206,0.0,
2511,2021.0,Yemen,,194,0.0,
2512,2020.9,Yemen,,189,0.0,
2513,2020.8,Yemen,,187,0.0,
2514,2020.7,Yemen,,185,0.0,
2515,2020.6,Yemen,,185,0.0,
2516,2020.5,Yemen,,185,0.0,
2517,2020.4,Yemen,,185,0.0,
2518,2020.3,Yemen,,184,0.0,
2519,2021.4,Zambia,1173.9714285714285,150,0.0,
2520,2021.3,Zambia,,215,0.0,
2521,2021.2,Zambia,,211,0.0,
2522,2021.1,Zambia,,206,0.0,
2523,2021.0,Zambia,,194,0.0,
2524,2020.9,Zambia,,189,0.0,
2525,2020.8,Zambia,,187,0.0,
2526,2020.7,Zambia,,185,0.0,
2527,2020.6,Zambia,,185,0.0,
2528,2020.5,Zambia,,185,0.0,
2529,2020.4,Zambia,,185,0.0,
2530,2020.3,Zambia,,184,0.0,
2531,2020.2,Zambia,,176,0.0,
2532,2021.4,Zimbabwe,303095.6857142857,60,61540.45714285714,
2533,2021.3,Zimbabwe,61540.45714285714,64,3669.9523809523807,
2534,2021.2,Zimbabwe,3669.9523809523807,70,0.0,
2535,2021.1,Zimbabwe,,206,0.0,
2536,2021.0,Zimbabwe,,194,0.0,
2537,2020.9,Zimbabwe,,189,0.0,
2538,2020.8,Zimbabwe,,187,0.0,
2539,2020.7,Zimbabwe,,185,0.0,
2540,2020.6,Zimbabwe,,185,0.0,
2541,2020.5,Zimbabwe,,185,0.0,
2542,2020.4,Zimbabwe,,185,0.0,
2543,2020.3,Zimbabwe,,184,0.0,
2544,2020.2,Zimbabwe,,176,0.0,
2545,2020.0,Germany,0.0,1,0.0,0.0
2546,2020.0,Hong Kong,0.0,2,0.0,0.0
2547,2020.0,India,0.0,3,0.0,0.0
2548,2020.0,Italy,0.0,4,0.0,0.0
2549,2020.0,Japan,0.0,5,0.0,0.0
2550,2020.0,Latvia,0.0,6,0.0,0.0
2551,2020.0,Malaysia,0.0,7,0.0,0.0
2552,2020.0,Malta,0.0,8,0.0,0.0
2553,2020.0,Mexico,0.0,9,0.0,0.0
2554,2020.0,Morocco,0.0,10,0.0,0.0
2555,2020.0,Nepal,0.0,11,0.0,0.0
2556,2020.0,Peru,0.0,12,0.0,0.0
2557,2020.0,Philippines,0.0,13,0.0,0.0
2558,2020.0,Portugal,0.0,14,0.0,0.0
2559,2020.0,Russia,0.0,15,0.0,0.0
2560,2020.0,Singapore,0.0,16,0.0,0.0
2561,2020.0,Slovenia,0.0,17,0.0,0.0
2562,2020.0,South Africa,0.0,18,0.0,0.0
2563,2020.0,South Korea,0.0,19,0.0,0.0
2564,2020.0,Spain,0.0,20,0.0,0.0
2565,2020.0,Sri Lanka,0.0,21,0.0,0.0
2566,2020.0,Sweden,0.0,22,0.0,0.0
2567,2020.0,Taiwan,0.0,23,0.0,0.0
2568,2020.0,United Arab Emirates,0.0,24,0.0,0.0
2569,2020.0,United Kingdom,0.0,25,0.0,0.0
2570,2020.0,United States,0.0,26,0.0,0.0
2571,2020.0,Vietnam,0.0,27,0.0,0.0
